id,location,shift_type,day_of_week,start_time,end_time,break_start,break_end,total_hours,required_gender,required_skills,region,emp_count,allocation_priority,active
1037,Foxglove Avenue No. 74,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1038,Foxglove Avenue No. 74,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1039,Foxglove Avenue No. 74,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1040,Foxglove Avenue No. 74,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,BUCCAL,NORTHANTS,1,10,t
1041,Foxglove Avenue No. 74,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,2,10,t
1042,Foxglove Avenue No. 74,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1043,Foxglove Avenue No. 74,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1044,Foxglove Avenue No. 74,CARE_CALL,MONDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1045,Foxglove Avenue No. 74,CARE_CALL,TUESDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1046,Foxglove Avenue No. 74,CARE_CALL,WEDNESDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1047,Foxglove Avenue No. 74,CARE_CALL,THURSDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1048,Foxglove Avenue No. 74,CARE_CALL,FRIDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1049,Foxglove Avenue No. 74,CARE_CALL,SATURDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1050,Foxglove Avenue No. 74,CARE_CALL,SUNDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1051,Langley Court No. 76,DAY,MONDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1052,Langley Court No. 76,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1053,Langley Court No. 76,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1054,Langley Court No. 76,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1055,Langley Court No. 76,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1056,Langley Court No. 76,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1057,Langley Court No. 76,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,MALE,,NORTHANTS,1,10,t
1058,Langley Court No. 76,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,MALE,,NORTHANTS,1,10,t
1059,Langley Court No. 76,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,MALE,,NORTHANTS,1,10,t
1060,Langley Court No. 76,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,MALE,,NORTHANTS,2,10,t
1061,Langley Court No. 76,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1062,Langley Court No. 76,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,MALE,BUCCAL,NORTHANTS,1,10,t
1063,Langley Court No. 76,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,MALE,,NORTHANTS,1,10,t
1064,Langley Court No. 76,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,MALE,,NORTHANTS,1,10,t
1065,Foxglove Close No. 77,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,NORTHANTS,1,10,t
1066,Foxglove Close No. 77,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,NORTHANTS,1,10,t
1067,Foxglove Close No. 77,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,NORTHANTS,1,10,t
1068,Foxglove Close No. 77,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,NORTHANTS,1,10,t
1069,Foxglove Close No. 77,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,NORTHANTS,1,10,t
1070,Foxglove Close No. 77,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,NORTHANTS,1,10,t
1071,Foxglove Close No. 77,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,BUCCAL,NORTHANTS,1,10,t
1072,Grange Lodge No. 78,CARE_CALL,MONDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1073,Grange Lodge No. 78,CARE_CALL,TUESDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1074,Grange Lodge No. 78,CARE_CALL,WEDNESDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1075,Grange Lodge No. 78,CARE_CALL,THURSDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1076,Grange Lodge No. 78,CARE_CALL,FRIDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1077,Grange Lodge No. 78,CARE_CALL,SATURDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1078,Grange Lodge No. 78,CARE_CALL,SUNDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1079,Larch House No. 79,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1080,Larch House No. 79,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1081,Larch House No. 79,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1082,Larch House No. 79,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,BUCCAL,NORTHANTS,1,10,t
1083,Larch House No. 79,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1084,Larch House No. 79,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,2,10,t
1085,Larch House No. 79,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1086,Oakfield Rise No. 80,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1087,Oakfield Rise No. 80,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1088,Oakfield Rise No. 80,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1089,Oakfield Rise No. 80,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1090,Oakfield Rise No. 80,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1091,Oakfield Rise No. 80,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1092,Oakfield Rise No. 80,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1093,Chestnut House No. 81,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1094,Chestnut House No. 81,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1095,Chestnut House No. 81,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1096,Chestnut House No. 81,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1097,Chestnut House No. 81,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,BUCCAL,NORTHANTS,1,10,t
1098,Chestnut House No. 81,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,BUCCAL,NORTHANTS,1,10,t
1099,Chestnut House No. 81,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,NORTHANTS,1,10,t
1100,Willow Rise No. 82,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1101,Willow Rise No. 82,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1102,Willow Rise No. 82,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1103,Willow Rise No. 82,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1104,Willow Rise No. 82,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,BUCCAL,NORTHANTS,1,10,t
1105,Willow Rise No. 82,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1106,Willow Rise No. 82,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1107,Ashgrove Road No. 83,DAY,MONDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,1,10,t
1108,Ashgrove Road No. 83,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,1,10,t
1109,Ashgrove Road No. 83,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1110,Ashgrove Road No. 83,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1111,Ashgrove Road No. 83,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,ANY,,NORTHANTS,1,10,t
1112,Ashgrove Road No. 83,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,1,10,t
1113,Ashgrove Road No. 83,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,FEMALE,,NORTHANTS,1,10,t
1114,Ashgrove Road No. 83,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1115,Ashgrove Road No. 83,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1116,Ashgrove Road No. 83,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1117,Ashgrove Road No. 83,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1118,Ashgrove Road No. 83,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,FEMALE,,NORTHANTS,1,10,t
1119,Ashgrove Road No. 83,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,NORTHANTS,1,10,t
1120,Ashgrove Road No. 83,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,FEMALE,,NORTHANTS,1,10,t
1121,Ashgrove Road No. 83,SLEEP_IN,MONDAY,22:00:00,07:00:00,,,9.0,FEMALE,,NORTHANTS,1,10,t
1122,Ashgrove Road No. 83,SLEEP_IN,TUESDAY,22:00:00,07:00:00,,,9.0,ANY,,NORTHANTS,1,10,t
1123,Ashgrove Road No. 83,SLEEP_IN,WEDNESDAY,22:00:00,07:00:00,,,9.0,FEMALE,,NORTHANTS,1,10,t
1124,Ashgrove Road No. 83,SLEEP_IN,THURSDAY,22:00:00,07:00:00,,,9.0,FEMALE,,NORTHANTS,1,10,t
1125,Ashgrove Road No. 83,SLEEP_IN,FRIDAY,22:00:00,07:00:00,,,9.0,ANY,,NORTHANTS,1,10,t
1126,Ashgrove Road No. 83,SLEEP_IN,SATURDAY,22:00:00,07:00:00,,,9.0,FEMALE,,NORTHANTS,1,10,t
1127,Ashgrove Road No. 83,SLEEP_IN,SUNDAY,22:00:00,07:00:00,,,9.0,ANY,,NORTHANTS,1,10,t
1128,Ashgrove Road No. 83,CARE_CALL,MONDAY,06:30:00,21:30:00,,,12.0,FEMALE,,NORTHANTS,1,1,t
1129,Ashgrove Road No. 83,CARE_CALL,TUESDAY,06:30:00,21:30:00,,,12.0,FEMALE,,NORTHANTS,2,1,t
1130,Ashgrove Road No. 83,CARE_CALL,WEDNESDAY,06:30:00,21:30:00,,,12.0,ANY,,NORTHANTS,1,1,t
1131,Ashgrove Road No. 83,CARE_CALL,THURSDAY,06:30:00,21:30:00,,,12.0,FEMALE,,NORTHANTS,1,1,t
1132,Ashgrove Road No. 83,CARE_CALL,FRIDAY,06:30:00,21:30:00,,,12.0,FEMALE,,NORTHANTS,1,1,t
1133,Ashgrove Road No. 83,CARE_CALL,SATURDAY,06:30:00,21:30:00,,,12.0,FEMALE,,NORTHANTS,2,1,t
1134,Ashgrove Road No. 83,CARE_CALL,SUNDAY,06:30:00,21:30:00,,,12.0,FEMALE,,NORTHANTS,1,1,t
1135,Sycamore Gardens No. 84,DAY,MONDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1136,Sycamore Gardens No. 84,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1137,Sycamore Gardens No. 84,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1138,Sycamore Gardens No. 84,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,BUCKS,1,10,t
1139,Sycamore Gardens No. 84,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1140,Sycamore Gardens No. 84,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,ANY,,BUCKS,1,10,t
1141,Sycamore Gardens No. 84,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1142,Sycamore Gardens No. 84,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1143,Sycamore Gardens No. 84,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,BUCCAL,BUCKS,1,10,t
1144,Sycamore Gardens No. 84,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1145,Sycamore Gardens No. 84,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1146,Sycamore Gardens No. 84,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1147,Sycamore Gardens No. 84,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1148,Sycamore Gardens No. 84,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1149,Sycamore Gardens No. 84,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1150,Sycamore Gardens No. 84,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1151,Sycamore Gardens No. 84,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1152,Sycamore Gardens No. 84,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1153,Sycamore Gardens No. 84,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1154,Sycamore Gardens No. 84,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,BUCKS,1,10,t
1155,Sycamore Gardens No. 84,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1156,Rowan Close No. 85,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,MALE,,BUCKS,1,10,t
1157,Rowan Close No. 85,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,BUCCAL,BUCKS,1,10,t
1158,Rowan Close No. 85,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,MALE,BUCCAL,BUCKS,1,10,t
1159,Rowan Close No. 85,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,MALE,,BUCKS,1,10,t
1160,Rowan Close No. 85,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,MALE,,BUCKS,1,10,t
1161,Rowan Close No. 85,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,MALE,,BUCKS,1,10,t
1162,Rowan Close No. 85,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,MALE,,BUCKS,1,10,t
1163,Rowan Close No. 85,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,BUCKS,1,10,t
1164,Rowan Close No. 85,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1165,Rowan Close No. 85,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1166,Rowan Close No. 85,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1167,Rowan Close No. 85,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1168,Rowan Close No. 85,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,BUCCAL,BUCKS,1,10,t
1169,Rowan Close No. 85,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1170,Rowan Close No. 85,SLEEP_IN,MONDAY,22:00:00,07:00:00,,,9.0,MALE,,BUCKS,1,10,t
1171,Rowan Close No. 85,SLEEP_IN,TUESDAY,22:00:00,07:00:00,,,9.0,ANY,,BUCKS,1,10,t
1172,Rowan Close No. 85,SLEEP_IN,WEDNESDAY,22:00:00,07:00:00,,,9.0,MALE,,BUCKS,1,10,t
1173,Rowan Close No. 85,SLEEP_IN,THURSDAY,22:00:00,07:00:00,,,9.0,MALE,,BUCKS,1,10,t
1174,Rowan Close No. 85,SLEEP_IN,FRIDAY,22:00:00,07:00:00,,,9.0,MALE,,BUCKS,1,10,t
1175,Rowan Close No. 85,SLEEP_IN,SATURDAY,22:00:00,07:00:00,,,9.0,MALE,,BUCKS,1,10,t
1176,Rowan Close No. 85,SLEEP_IN,SUNDAY,22:00:00,07:00:00,,,9.0,MALE,,BUCKS,1,10,t
1177,Harewood House No. 86,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,BUCKS,1,10,t
1178,Harewood House No. 86,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,BUCKS,1,10,t
1179,Harewood House No. 86,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,BUCKS,1,10,t
1180,Harewood House No. 86,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,BUCKS,1,10,t
1181,Harewood House No. 86,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,BUCKS,1,10,t
1182,Harewood House No. 86,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,BUCCAL,BUCKS,1,10,t
1183,Harewood House No. 86,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,BUCKS,1,10,t
1184,Priory Gardens No. 87,DAY,MONDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1185,Priory Gardens No. 87,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1186,Priory Gardens No. 87,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,,BUCKS,1,10,t
1187,Priory Gardens No. 87,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1188,Priory Gardens No. 87,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1189,Priory Gardens No. 87,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1190,Priory Gardens No. 87,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1191,Priory Gardens No. 87,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,BUCCAL,BUCKS,1,10,t
1192,Priory Gardens No. 87,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1193,Priory Gardens No. 87,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1194,Priory Gardens No. 87,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,BUCKS,1,10,t
1195,Priory Gardens No. 87,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,BUCCAL,BUCKS,1,10,t
1196,Priory Gardens No. 87,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1197,Priory Gardens No. 87,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,MALE,,BUCKS,1,10,t
1198,Cedar Court No. 88,WAKING_NIGHT,MONDAY,20:00:00,08:00:00,,,12.0,ANY,,BUCKS,1,10,t
1199,Cedar Court No. 88,WAKING_NIGHT,TUESDAY,20:00:00,08:00:00,,,12.0,ANY,,BUCKS,1,10,t
1200,Cedar Court No. 88,WAKING_NIGHT,WEDNESDAY,20:00:00,08:00:00,,,12.0,ANY,,BUCKS,1,10,t
1201,Cedar Court No. 88,WAKING_NIGHT,THURSDAY,20:00:00,08:00:00,,,12.0,ANY,,BUCKS,1,10,t
1202,Cedar Court No. 88,WAKING_NIGHT,FRIDAY,20:00:00,08:00:00,,,12.0,ANY,,BUCKS,1,10,t
1203,Cedar Court No. 88,WAKING_NIGHT,SATURDAY,20:00:00,08:00:00,,,12.0,ANY,,BUCKS,1,10,t
1204,Cedar Court No. 88,WAKING_NIGHT,SUNDAY,20:00:00,08:00:00,,,12.0,ANY,,BUCKS,1,10,t
1205,Sycamore House No. 89,DAY,MONDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1206,Sycamore House No. 89,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1207,Sycamore House No. 89,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,MALE,BUCCAL,BUCKS,1,10,t
1208,Sycamore House No. 89,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1209,Sycamore House No. 89,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1210,Sycamore House No. 89,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,MALE,BUCCAL,BUCKS,1,10,t
1211,Sycamore House No. 89,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,MALE,,BUCKS,1,10,t
1212,Sycamore House No. 89,FLOATING,MONDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1213,Sycamore House No. 89,FLOATING,TUESDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1214,Sycamore House No. 89,FLOATING,WEDNESDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1215,Sycamore House No. 89,FLOATING,THURSDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1216,Sycamore House No. 89,FLOATING,FRIDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1217,Sycamore House No. 89,FLOATING,SATURDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1218,Sycamore House No. 89,FLOATING,SUNDAY,12:00:00,14:00:00,,,2.0,ANY,,BUCKS,1,10,t
1219,Maple Gardens No. 90,DAY,MONDAY,08:00:00,20:00:00,,,11.0,ANY,,BUCKS,1,10,t
1220,Maple Gardens No. 90,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,BUCKS,1,10,t
1221,Maple Gardens No. 90,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,ANY,BUCCAL,BUCKS,1,10,t
1222,Maple Gardens No. 90,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,ANY,,BUCKS,1,10,t
1223,Maple Gardens No. 90,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,,BUCKS,1,10,t
1224,Maple Gardens No. 90,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,BUCKS,1,10,t
1225,Maple Gardens No. 90,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,ANY,,BUCKS,1,10,t
1226,Maple Gardens No. 90,LONG_DAY,MONDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,BUCKS,1,10,t
1227,Maple Gardens No. 90,LONG_DAY,TUESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,BUCKS,2,10,t
1228,Maple Gardens No. 90,LONG_DAY,WEDNESDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,BUCCAL,BUCKS,1,10,t
1229,Maple Gardens No. 90,LONG_DAY,THURSDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,BUCKS,1,10,t
1230,Maple Gardens No. 90,LONG_DAY,FRIDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,ANY,,BUCKS,1,10,t
1231,Maple Gardens No. 90,LONG_DAY,SATURDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,,BUCKS,1,10,t
1232,Maple Gardens No. 90,LONG_DAY,SUNDAY,07:00:00,22:00:00,12:00:00,14:00:00,13.0,FEMALE,BUCCAL,BUCKS,1,10,t
1233,Grange Lodge No. 91,DAY,MONDAY,08:00:00,20:00:00,,,11.0,FEMALE,,CORNWALL,1,10,t
1234,Grange Lodge No. 91,DAY,TUESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,CORNWALL,1,10,t
1235,Grange Lodge No. 91,DAY,WEDNESDAY,08:00:00,20:00:00,,,11.0,FEMALE,,CORNWALL,1,10,t
1236,Grange Lodge No. 91,DAY,THURSDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,CORNWALL,1,10,t
1237,Grange Lodge No. 91,DAY,FRIDAY,08:00:00,20:00:00,,,11.0,FEMALE,BUCCAL,CORNWALL,1,10,t
1238,Grange Lodge No. 91,DAY,SATURDAY,08:00:00,20:00:00,,,11.0,FEMALE,,CORNWALL,1,10,t
1239,Grange Lodge No. 91,DAY,SUNDAY,08:00:00,20:00:00,,,11.0,FEMALE,,CORNWALL,1,10,t
